#doc source pos typeindex type topic
#alpha : 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 
#beta : 0.01
76 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing76 99 1388 official 28
76 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing76 100 1549 licensing 9
76 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing76 101 2112 monitoring 9
76 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing76 102 704 dealers 7
76 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing76 103 2113 dealerships 28
76 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing76 104 474 yemen 7
76 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing76 105 1948 estimated 28
76 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing76 106 170 million 9
76 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing76 107 1534 firearms 9
76 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing76 108 382 private 9
76 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing76 109 886 hands 25
76 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing76 110 2114 roughly 7
76 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing76 111 2115 woman 7
76 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing76 112 2116 child 9
76 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing76 113 1529 gun 9
76 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing76 114 2108 ownership 9
76 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing76 115 271 long 19
76 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing76 116 2117 essential 28
76 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing76 117 195 part 9
76 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing76 118 1198 yemeni 7
76 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing76 119 1585 culture 9
77 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing77 0 78 date 36
77 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing77 1 764 september 29
77 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing77 2 67 moscow 43
77 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing77 3 1665 times 29
77 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing77 4 67 moscow 43
77 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing77 5 1090 russia 43
77 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing77 6 685 planning 43
77 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing77 7 2118 strengthen 49
77 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing77 8 691 position 43
77 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing77 9 1680 key 12
77 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing77 10 2119 supplier 43
77 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing77 11 692 weaponry 29
77 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing77 12 2120 asia 29
77 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing77 13 2121 pacific 29
77 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing77 14 2122 region 29
77 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing77 15 1548 seeking 49
77 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing77 16 2123 customers 29
77 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing77 17 2124 major 32
77 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing77 18 172 arms 29
77 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing77 19 2125 show 29
77 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing77 20 840 malaysia 29
77 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing77 21 744 state 29
77 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing77 22 172 arms 29
77 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing77 23 2126 exporter 29
77 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing77 24 2127 rosoboronexport 29
77 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing77 25 2128 biennial 29
77 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing77 26 835 langkawi 29
77 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing77 27 517 international 29
77 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing77 28 836 maritime 29
77 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing77 29 837 aerospace 29
77 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing77 30 838 lima 29
77 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing77 31 472 exhibition 29
77 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing77 32 2129 starts 43
77 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing77 33 307 monday 41
77 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing77 34 1996 friday 29
77 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing77 35 764 september 29
77 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing77 36 839 mahsuri 29
77 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing77 37 517 international 29
77 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing77 38 472 exhibition 29
77 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing77 39 801 center 29
77 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing77 40 840 malaysia 29
77 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing77 41 488 plan 43
77 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing77 42 680 communicate 36
77 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing77 43 2130 broadly 43
77 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing77 44 1579 current 49
77 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing77 45 2131 customer 43
77 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing77 46 1792 base 41
77 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing77 47 2132 potential 43
77 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing77 48 2123 customers 39
77 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing77 49 2127 rosoboronexport 29
77 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing77 50 2133 deputy 43
77 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing77 51 1200 general 24
77 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing77 52 2134 director 46
77 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing77 53 673 viktor 29
77 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing77 54 2135 novoski 43
77 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing77 55 2135 novoski 43
77 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing77 56 2136 heads 24
77 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing77 57 470 russian 29
77 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing77 58 2137 delegation 29
77 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing77 59 2125 show 29
77 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing77 60 2138 expressed 29
77 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing77 61 554 hope 43
77 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing77 62 838 lima 46
77 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing77 63 2139 closer 29
77 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing77 64 2140 tie 49
77 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing77 65 470 russian 29
77 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing77 66 2141 federation 43
77 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing77 67 2142 asian 43
77 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing77 68 2121 pacific 29
77 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing77 69 1272 countries 49
77 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing77 70 2127 rosoboronexport 29
77 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing77 71 1090 russia 43
77 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing77 72 2143 display 46
77 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing77 73 2086 pieces 29
77 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing77 74 663 air 43
77 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing77 75 880 land 49
77 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing77 76 2144 sea 43
77 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing77 77 259 based 49
77 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing77 78 28 equipment 24
77 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing77 79 2145 line 29
77 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing77 80 875 combat 29
77 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing77 81 249 aircraft 49
77 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing77 82 2146 includes 49
77 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing77 83 2147 xh 43
77 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing77 84 2148 wingman 29
77 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing77 85 2149 mig 29
77 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing77 86 2150 pendulum 29
77 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing77 87 2151 multirole 43
77 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing77 88 698 fighters 29
77 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing77 89 2152 yeti 29
77 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing77 90 875 combat 29
77 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing77 91 2153 trainer 43
77 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing77 92 2154 models 49
77 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing77 93 2155 bi 46
77 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing77 94 2156 ya 43
77 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing77 95 2157 helicopters 43
77 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing77 96 470 russian 29
77 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing77 97 348 made 41
77 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing77 98 663 air 43
77 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing77 99 494 defense 19
77 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing77 100 708 systems 29
77 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing77 101 2158 represented 29
77 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing77 102 2125 show 29
77 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing77 103 2159 bot 47
77 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing77 104 2160 sd 43
77 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing77 105 2161 tan 29
77 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing77 106 2162 supreme 24
77 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing77 107 2163 secure 24
77 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing77 108 1397 components 49
77 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing77 109 1090 russia 43
77 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing77 110 2164 exhibit 29
77 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing77 111 662 small 43
77 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing77 112 906 medium 46
77 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing77 113 2165 displacement 12
77 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing77 114 2166 surface 43
77 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing77 115 2167 ships 46
77 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing77 116 63 great 46
77 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing77 117 2168 demand 24
77 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing77 118 934 southeast 29
77 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing77 119 2120 asia 29
77 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing77 120 659 including 43
77 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing77 121 2169 whisper 29
77 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing77 122 2170 viper 43
77 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing77 123 2060 patrol 26
77 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing77 124 2171 boats 43
77 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing77 125 2172 exhibiting 29
77 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing77 126 246 include 39
77 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing77 127 217 project 46
77 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing77 128 2173 diesel 29
77 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing77 129 2174 submarine 29
77 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing77 130 296 sa 49
77 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing77 131 2175 otter 43
77 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing77 132 272 short 10
77 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing77 133 1010 range 36
77 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing77 134 2166 surface 43
77 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing77 135 663 air 43
77 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing77 136 1396 missile 49
77 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing77 137 2104 system 29
78 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing78 0 48 news 30
78 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing78 1 1382 article 30
78 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing78 2 621 bangkok 30
78 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing78 3 1383 post 30
78 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing78 4 136 march 30
78 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing78 5 621 bangkok 30
78 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing78 6 1383 post 30
78 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing78 7 2176 continues 43
78 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing78 8 86 investigation 5
78 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing78 9 470 russian 47
78 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing78 10 178 cargo 30
78 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing78 11 138 plane 30
78 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing78 12 677 landed 44
78 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing78 13 621 bangkok 30
78 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing78 14 361 tuesday 48
78 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing78 15 634 feb 30
78 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing78 16 2177 departing 48
78 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing78 17 849 north 30
78 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing78 18 1386 korea 30
78 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing78 19 159 earlier 20
78 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing78 20 459 day 30
78 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing78 21 2047 claims 42
78 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing78 22 735 thai 30
78 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing78 23 1384 authorities 30
78 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing78 24 138 plane 30
78 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing78 25 935 returned 44
78 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing78 26 621 bangkok 30
78 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing78 27 326 wednesday 37
78 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing78 28 634 feb 30
78 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing78 29 1434 refuel 30
78 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing78 30 167 crew 30
78 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing78 31 642 detained 41
78 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing78 32 138 plane 22
78 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing78 33 243 fact 44
78 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing78 34 2178 touched 30
78 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing78 35 633 mueang 22
78 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing78 36 518 airport 22
78 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing78 37 2179 midday 18
78 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing78 38 2180 previous 20
78 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing78 39 459 day 30
78 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing78 40 2181 boarded 30
78 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing78 41 105 police 42
78 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing78 42 1492 customs 42
78 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing78 43 2182 immigration 39
78 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing78 44 663 air 30
78 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing78 45 1746 force 42
78 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing78 46 1289 personnel 30
78 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing78 47 167 crew 30
78 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing78 48 793 men 30
78 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing78 49 2183 ukrainians 44
78 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing78 50 2184 belarusian 30
78 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing78 51 728 left 22
78 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing78 52 518 airport 22
78 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing78 53 866 officers 42
78 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing78 54 2185 checked 44
78 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing78 55 1414 ebina 30
78 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing78 56 863 house 35
78 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing78 57 540 star 18
78 /Users/anb/Desktop/SinaStuff/my_code/corpus_text/documents_1/ArmsDealing78 58 464 hotel 30
